Using device: cpu
Episode 447/10000 | Total reward: -7.00 | Avg loss: 161.8318 | Loss std: 43.0527 | Max Q: 188.16 | Min Q: 40.92 | Mean Q: 120.10 | Epsilon: 0.106 | LOSE | Len: 8 | MEMORY_SIZE: 3742SEED: 597
Episode 448/10000 | Total reward: -28.00 | Avg loss: 178.2035 | Loss std: 51.2810 | Max Q: 191.96 | Min Q: 31.22 | Mean Q: 121.98 | Epsilon: 0.106 | LOSE | Len: 29 | MEMORY_SIZE: 3771SEED: 597
Episode 449/10000 | Total reward: -6.00 | Avg loss: 194.6985 | Loss std: 54.7689 | Max Q: 178.28 | Min Q: 24.74 | Mean Q: 111.09 | Epsilon: 0.105 | LOSE | Len: 7 | MEMORY_SIZE: 3778SEED: 597
Episode 450/10000 | Total reward: 8.00 | Avg loss: 165.1428 | Loss std: 31.6530 | Max Q: 177.73 | Min Q: 20.50 | Mean Q: 107.45 | Epsilon: 0.105 | LOSE | Len: 3 | MEMORY_SIZE: 3781SEED: 597
Episode 451/10000 | Total reward: -3.00 | Avg loss: 189.2711 | Loss std: 49.4741 | Max Q: 175.60 | Min Q: 20.55 | Mean Q: 107.91 | Epsilon: 0.104 | LOSE | Len: 14 | MEMORY_SIZE: 3795SEED: 597
Episode 452/10000 | Total reward: -25.00 | Avg loss: 245.5820 | Loss std: 86.5605 | Max Q: 215.70 | Min Q: 10.05 | Mean Q: 123.58 | Epsilon: 0.104 | LOSE | Len: 26 | MEMORY_SIZE: 3821SEED: 597
Episode 453/10000 | Total reward: -5.00 | Avg loss: 216.3648 | Loss std: 44.4812 | Max Q: 229.33 | Min Q: 35.88 | Mean Q: 138.18 | Epsilon: 0.103 | LOSE | Len: 16 | MEMORY_SIZE: 3837SEED: 597
Episode 454/10000 | Total reward: 1.00 | Avg loss: 213.9907 | Loss std: 95.9770 | Max Q: 200.09 | Min Q: 13.24 | Mean Q: 121.54 | Epsilon: 0.103 | LOSE | Len: 20 | MEMORY_SIZE: 3857SEED: 597
Episode 455/10000 | Total reward: 1.00 | Avg loss: 225.2575 | Loss std: 82.4848 | Max Q: 188.71 | Min Q: 18.94 | Mean Q: 117.10 | Epsilon: 0.102 | LOSE | Len: 10 | MEMORY_SIZE: 3867SEED: 597
Episode 456/10000 | Total reward: 0.00 | Avg loss: 197.0579 | Loss std: 38.0652 | Max Q: 192.34 | Min Q: 55.58 | Mean Q: 120.05 | Epsilon: 0.102 | LOSE | Len: 11 | MEMORY_SIZE: 3878SEED: 597
Episode 457/10000 | Total reward: 16.00 | Avg loss: 211.9047 | Loss std: 63.4725 | Max Q: 214.55 | Min Q: 5.48 | Mean Q: 127.62 | Epsilon: 0.101 | LOSE | Len: 65 | MEMORY_SIZE: 3943SEED: 597
Episode 458/10000 | Total reward: -1.00 | Avg loss: 206.9964 | Loss std: 45.2446 | Max Q: 197.39 | Min Q: 17.76 | Mean Q: 123.52 | Epsilon: 0.101 | LOSE | Len: 2 | MEMORY_SIZE: 3945SEED: 597
Episode 459/10000 | Total reward: -1.00 | Avg loss: 177.8360 | Loss std: 40.4078 | Max Q: 193.79 | Min Q: 11.56 | Mean Q: 121.64 | Epsilon: 0.100 | LOSE | Len: 2 | MEMORY_SIZE: 3947SEED: 597
Episode 460/10000 | Total reward: 21.00 | Avg loss: 189.1802 | Loss std: 43.2243 | Max Q: 206.83 | Min Q: 1.64 | Mean Q: 109.84 | Epsilon: 0.100 | LOSE | Len: 30 | MEMORY_SIZE: 3977SEED: 597
Episode 461/10000 | Total reward: 1.00 | Avg loss: 202.1924 | Loss std: 47.6848 | Max Q: 189.94 | Min Q: 18.93 | Mean Q: 118.08 | Epsilon: 0.099 | LOSE | Len: 10 | MEMORY_SIZE: 3987SEED: 597
Episode 462/10000 | Total reward: -11.00 | Avg loss: 345.9584 | Loss std: 137.1664 | Max Q: 217.42 | Min Q: 4.75 | Mean Q: 124.93 | Epsilon: 0.099 | LOSE | Len: 12 | MEMORY_SIZE: 3999SEED: 597
Episode 463/10000 | Total reward: -67.00 | Avg loss: 254.6436 | Loss std: 76.0520 | Max Q: 220.93 | Min Q: 18.12 | Mean Q: 136.63 | Epsilon: 0.098 | LOSE | Len: 78 | MEMORY_SIZE: 4077SEED: 597
Episode 464/10000 | Total reward: 21.00 | Avg loss: 231.2010 | Loss std: 72.3832 | Max Q: 220.78 | Min Q: 2.22 | Mean Q: 129.31 | Epsilon: 0.098 | LOSE | Len: 90 | MEMORY_SIZE: 4167SEED: 597
Episode 465/10000 | Total reward: -62.00 | Avg loss: 247.3832 | Loss std: 81.7541 | Max Q: 214.49 | Min Q: 25.84 | Mean Q: 127.97 | Epsilon: 0.097 | LOSE | Len: 63 | MEMORY_SIZE: 4230SEED: 597
Episode 466/10000 | Total reward: 55.00 | Avg loss: 239.3383 | Loss std: 66.6543 | Max Q: 220.45 | Min Q: -14.34 | Mean Q: 125.52 | Epsilon: 0.097 | LOSE | Len: 66 | MEMORY_SIZE: 4296SEED: 597
Episode 467/10000 | Total reward: -20.00 | Avg loss: 227.8025 | Loss std: 70.1121 | Max Q: 216.98 | Min Q: 19.28 | Mean Q: 128.40 | Epsilon: 0.096 | LOSE | Len: 31 | MEMORY_SIZE: 4327SEED: 597
Episode 468/10000 | Total reward: 1.00 | Avg loss: 247.3186 | Loss std: 73.7887 | Max Q: 202.68 | Min Q: 37.17 | Mean Q: 123.28 | Epsilon: 0.096 | LOSE | Len: 10 | MEMORY_SIZE: 4337SEED: 597
Episode 469/10000 | Total reward: -8.00 | Avg loss: 236.7628 | Loss std: 94.1752 | Max Q: 222.89 | Min Q: 13.41 | Mean Q: 131.89 | Epsilon: 0.095 | LOSE | Len: 39 | MEMORY_SIZE: 4376SEED: 597
Episode 470/10000 | Total reward: 1.00 | Avg loss: 225.5597 | Loss std: 46.8662 | Max Q: 214.45 | Min Q: 29.70 | Mean Q: 132.01 | Epsilon: 0.095 | LOSE | Len: 10 | MEMORY_SIZE: 4386SEED: 597
Episode 471/10000 | Total reward: -45.00 | Avg loss: 232.7325 | Loss std: 78.2325 | Max Q: 213.94 | Min Q: 24.47 | Mean Q: 128.06 | Epsilon: 0.094 | LOSE | Len: 56 | MEMORY_SIZE: 4442SEED: 597
Episode 472/10000 | Total reward: 0.00 | Avg loss: 539.8057 | Loss std: 0.0000 | Max Q: 203.89 | Min Q: 48.87 | Mean Q: 124.20 | Epsilon: 0.094 | LOSE | Len: 1 | MEMORY_SIZE: 4443SEED: 597
Episode 473/10000 | Total reward: 6.00 | Avg loss: 340.0530 | Loss std: 103.4561 | Max Q: 231.63 | Min Q: 18.53 | Mean Q: 129.71 | Epsilon: 0.093 | LOSE | Len: 15 | MEMORY_SIZE: 4458SEED: 597
Episode 474/10000 | Total reward: 3.00 | Avg loss: 276.9590 | Loss std: 51.7878 | Max Q: 228.29 | Min Q: 31.04 | Mean Q: 142.97 | Epsilon: 0.093 | LOSE | Len: 8 | MEMORY_SIZE: 4466SEED: 597
Episode 475/10000 | Total reward: -12.00 | Avg loss: 265.5579 | Loss std: 72.2312 | Max Q: 226.75 | Min Q: 16.69 | Mean Q: 137.54 | Epsilon: 0.092 | LOSE | Len: 33 | MEMORY_SIZE: 4499SEED: 597
Episode 476/10000 | Total reward: -8.00 | Avg loss: 252.0714 | Loss std: 88.1232 | Max Q: 220.45 | Min Q: 24.31 | Mean Q: 132.58 | Epsilon: 0.092 | LOSE | Len: 19 | MEMORY_SIZE: 4518SEED: 597
Episode 477/10000 | Total reward: -22.00 | Avg loss: 266.1699 | Loss std: 75.5546 | Max Q: 223.32 | Min Q: 33.00 | Mean Q: 134.09 | Epsilon: 0.092 | LOSE | Len: 23 | MEMORY_SIZE: 4541SEED: 597
Episode 478/10000 | Total reward: -1.00 | Avg loss: 245.0092 | Loss std: 8.3561 | Max Q: 221.57 | Min Q: 48.88 | Mean Q: 142.97 | Epsilon: 0.091 | LOSE | Len: 2 | MEMORY_SIZE: 4543SEED: 597
Episode 479/10000 | Total reward: -7.00 | Avg loss: 284.1328 | Loss std: 134.7052 | Max Q: 222.32 | Min Q: 37.40 | Mean Q: 143.18 | Epsilon: 0.091 | LOSE | Len: 8 | MEMORY_SIZE: 4551SEED: 597
Episode 480/10000 | Total reward: -65.00 | Avg loss: 249.2262 | Loss std: 92.7912 | Max Q: 224.82 | Min Q: 31.71 | Mean Q: 139.83 | Epsilon: 0.090 | LOSE | Len: 76 | MEMORY_SIZE: 4627SEED: 597
Episode 481/10000 | Total reward: -4.00 | Avg loss: 237.5414 | Loss std: 48.0517 | Max Q: 224.67 | Min Q: 22.57 | Mean Q: 145.19 | Epsilon: 0.090 | LOSE | Len: 5 | MEMORY_SIZE: 4632SEED: 597
Episode 482/10000 | Total reward: -16.00 | Avg loss: 353.9475 | Loss std: 85.3501 | Max Q: 251.19 | Min Q: 21.64 | Mean Q: 147.95 | Epsilon: 0.089 | LOSE | Len: 27 | MEMORY_SIZE: 4659SEED: 597
Episode 483/10000 | Total reward: -17.00 | Avg loss: 268.2953 | Loss std: 59.6153 | Max Q: 255.02 | Min Q: 27.77 | Mean Q: 156.91 | Epsilon: 0.089 | LOSE | Len: 38 | MEMORY_SIZE: 4697SEED: 597
Episode 484/10000 | Total reward: -10.00 | Avg loss: 290.7141 | Loss std: 95.3395 | Max Q: 258.78 | Min Q: 1.70 | Mean Q: 151.52 | Epsilon: 0.088 | LOSE | Len: 41 | MEMORY_SIZE: 4738SEED: 597
Episode 485/10000 | Total reward: 22.00 | Avg loss: 286.0772 | Loss std: 53.5281 | Max Q: 267.17 | Min Q: -2.54 | Mean Q: 128.04 | Epsilon: 0.088 | LOSE | Len: 19 | MEMORY_SIZE: 4757SEED: 597
Episode 486/10000 | Total reward: -3.00 | Avg loss: 393.6531 | Loss std: 80.7748 | Max Q: 262.31 | Min Q: 10.78 | Mean Q: 157.23 | Epsilon: 0.088 | LOSE | Len: 4 | MEMORY_SIZE: 4761SEED: 597
Episode 487/10000 | Total reward: -23.00 | Avg loss: 277.2043 | Loss std: 74.4349 | Max Q: 258.41 | Min Q: 22.41 | Mean Q: 149.37 | Epsilon: 0.087 | LOSE | Len: 24 | MEMORY_SIZE: 4785SEED: 597
Episode 488/10000 | Total reward: -3.00 | Avg loss: 261.2365 | Loss std: 26.6979 | Max Q: 226.31 | Min Q: 49.12 | Mean Q: 136.91 | Epsilon: 0.087 | LOSE | Len: 4 | MEMORY_SIZE: 4789SEED: 597
Episode 489/10000 | Total reward: -20.00 | Avg loss: 306.3557 | Loss std: 104.6973 | Max Q: 234.72 | Min Q: 30.53 | Mean Q: 141.36 | Epsilon: 0.086 | LOSE | Len: 31 | MEMORY_SIZE: 4820SEED: 597
Episode 490/10000 | Total reward: 0.00 | Avg loss: 403.4968 | Loss std: 0.0000 | Max Q: 230.41 | Min Q: 45.70 | Mean Q: 144.16 | Epsilon: 0.086 | LOSE | Len: 1 | MEMORY_SIZE: 4821SEED: 597
Episode 491/10000 | Total reward: -6.00 | Avg loss: 298.0852 | Loss std: 75.9665 | Max Q: 239.51 | Min Q: 42.73 | Mean Q: 147.42 | Epsilon: 0.085 | LOSE | Len: 7 | MEMORY_SIZE: 4828SEED: 597
Episode 492/10000 | Total reward: -12.00 | Avg loss: 395.8793 | Loss std: 157.5165 | Max Q: 264.21 | Min Q: 15.05 | Mean Q: 158.86 | Epsilon: 0.085 | LOSE | Len: 33 | MEMORY_SIZE: 4861SEED: 597
Episode 493/10000 | Total reward: -35.00 | Avg loss: 350.8425 | Loss std: 78.0794 | Max Q: 274.76 | Min Q: 19.38 | Mean Q: 163.48 | Epsilon: 0.084 | LOSE | Len: 36 | MEMORY_SIZE: 4897SEED: 597
Episode 494/10000 | Total reward: -13.00 | Avg loss: 311.7993 | Loss std: 97.8193 | Max Q: 286.94 | Min Q: 28.40 | Mean Q: 171.43 | Epsilon: 0.084 | LOSE | Len: 14 | MEMORY_SIZE: 4911SEED: 597
Episode 495/10000 | Total reward: 0.00 | Avg loss: 349.8086 | Loss std: 123.7347 | Max Q: 283.89 | Min Q: 12.84 | Mean Q: 167.13 | Epsilon: 0.084 | LOSE | Len: 31 | MEMORY_SIZE: 4942SEED: 597
Episode 496/10000 | Total reward: -9.00 | Avg loss: 370.8744 | Loss std: 77.8587 | Max Q: 271.43 | Min Q: 24.42 | Mean Q: 171.30 | Epsilon: 0.083 | LOSE | Len: 10 | MEMORY_SIZE: 4952SEED: 597
Episode 497/10000 | Total reward: -30.00 | Avg loss: 344.2397 | Loss std: 116.5946 | Max Q: 282.61 | Min Q: 14.56 | Mean Q: 167.78 | Epsilon: 0.083 | LOSE | Len: 41 | MEMORY_SIZE: 4993SEED: 597
Episode 498/10000 | Total reward: -34.00 | Avg loss: 367.8444 | Loss std: 107.6543 | Max Q: 298.30 | Min Q: 37.98 | Mean Q: 175.79 | Epsilon: 0.082 | LOSE | Len: 35 | MEMORY_SIZE: 5028SEED: 597
Episode 499/10000 | Total reward: 3.00 | Avg loss: 347.1219 | Loss std: 68.9255 | Max Q: 243.67 | Min Q: 60.02 | Mean Q: 151.82 | Epsilon: 0.082 | LOSE | Len: 8 | MEMORY_SIZE: 5036SEED: 597
Episode 500/10000 | Total reward: -11.00 | Avg loss: 345.0520 | Loss std: 59.8639 | Max Q: 277.64 | Min Q: 34.06 | Mean Q: 168.14 | Epsilon: 0.082 | LOSE | Len: 12 | MEMORY_SIZE: 5048SEED: 597
--- Last 100 episodes ---
Avg reward: -9.75 | Avg loss: 226.0265 | Win rate: 0.0% | Lose rate: 100.0%
-------------------------
Episode 501/10000 | Total reward: -33.00 | Avg loss: 328.7452 | Loss std: 86.0070 | Max Q: 310.95 | Min Q: 27.58 | Mean Q: 167.93 | Epsilon: 0.081 | LOSE | Len: 54 | MEMORY_SIZE: 5102SEED: 598
Episode 502/10000 | Total reward: -38.00 | Avg loss: 392.0582 | Loss std: 101.4797 | Max Q: 283.91 | Min Q: 24.85 | Mean Q: 169.94 | Epsilon: 0.081 | LOSE | Len: 49 | MEMORY_SIZE: 5151SEED: 598
Episode 503/10000 | Total reward: 0.00 | Avg loss: 352.9901 | Loss std: 0.0000 | Max Q: 272.88 | Min Q: 48.96 | Mean Q: 177.14 | Epsilon: 0.080 | LOSE | Len: 1 | MEMORY_SIZE: 5152SEED: 598
Episode 504/10000 | Total reward: -16.00 | Avg loss: 369.0631 | Loss std: 91.5070 | Max Q: 281.38 | Min Q: 21.77 | Mean Q: 162.76 | Epsilon: 0.080 | LOSE | Len: 67 | MEMORY_SIZE: 5219SEED: 598
Episode 505/10000 | Total reward: -29.00 | Avg loss: 376.0534 | Loss std: 111.6534 | Max Q: 287.33 | Min Q: 21.60 | Mean Q: 170.71 | Epsilon: 0.080 | LOSE | Len: 30 | MEMORY_SIZE: 5249SEED: 598
Episode 506/10000 | Total reward: -17.00 | Avg loss: 332.7202 | Loss std: 83.1498 | Max Q: 293.11 | Min Q: 25.45 | Mean Q: 174.78 | Epsilon: 0.079 | LOSE | Len: 38 | MEMORY_SIZE: 5287SEED: 598
Episode 507/10000 | Total reward: -72.00 | Avg loss: 348.6677 | Loss std: 115.7742 | Max Q: 298.72 | Min Q: 10.83 | Mean Q: 173.60 | Epsilon: 0.079 | LOSE | Len: 93 | MEMORY_SIZE: 5380SEED: 598
Episode 508/10000 | Total reward: 0.00 | Avg loss: 567.1606 | Loss std: 0.0000 | Max Q: 291.73 | Min Q: 45.00 | Mean Q: 177.39 | Epsilon: 0.078 | LOSE | Len: 1 | MEMORY_SIZE: 5381SEED: 598
Episode 509/10000 | Total reward: -91.00 | Avg loss: 362.8974 | Loss std: 121.6201 | Max Q: 292.22 | Min Q: 11.59 | Mean Q: 162.04 | Epsilon: 0.078 | LOSE | Len: 122 | MEMORY_SIZE: 5503SEED: 598
Episode 510/10000 | Total reward: -30.00 | Avg loss: 344.1019 | Loss std: 94.0671 | Max Q: 286.26 | Min Q: 8.52 | Mean Q: 166.66 | Epsilon: 0.078 | LOSE | Len: 41 | MEMORY_SIZE: 5544SEED: 598
Episode 511/10000 | Total reward: -43.00 | Avg loss: 356.9858 | Loss std: 94.2780 | Max Q: 279.73 | Min Q: 11.98 | Mean Q: 163.91 | Epsilon: 0.077 | LOSE | Len: 74 | MEMORY_SIZE: 5618SEED: 598
Episode 512/10000 | Total reward: -15.00 | Avg loss: 509.4589 | Loss std: 179.6091 | Max Q: 309.84 | Min Q: 25.40 | Mean Q: 181.41 | Epsilon: 0.077 | LOSE | Len: 16 | MEMORY_SIZE: 5634SEED: 598
Episode 513/10000 | Total reward: -43.00 | Avg loss: 419.2123 | Loss std: 128.4593 | Max Q: 310.28 | Min Q: 16.80 | Mean Q: 177.35 | Epsilon: 0.076 | LOSE | Len: 74 | MEMORY_SIZE: 5708SEED: 598
Episode 514/10000 | Total reward: -8.00 | Avg loss: 397.7137 | Loss std: 88.9029 | Max Q: 292.97 | Min Q: 15.68 | Mean Q: 176.66 | Epsilon: 0.076 | LOSE | Len: 39 | MEMORY_SIZE: 5747SEED: 598
Episode 515/10000 | Total reward: -5.00 | Avg loss: 463.2459 | Loss std: 169.3640 | Max Q: 290.35 | Min Q: 35.08 | Mean Q: 183.00 | Epsilon: 0.076 | LOSE | Len: 6 | MEMORY_SIZE: 5753SEED: 598
Episode 516/10000 | Total reward: -13.00 | Avg loss: 442.8505 | Loss std: 126.1676 | Max Q: 304.85 | Min Q: 12.46 | Mean Q: 174.88 | Epsilon: 0.075 | LOSE | Len: 44 | MEMORY_SIZE: 5797SEED: 598
Episode 517/10000 | Total reward: -24.00 | Avg loss: 371.0990 | Loss std: 87.3988 | Max Q: 318.04 | Min Q: 11.49 | Mean Q: 185.79 | Epsilon: 0.075 | LOSE | Len: 35 | MEMORY_SIZE: 5832SEED: 598
Episode 518/10000 | Total reward: -32.00 | Avg loss: 406.9936 | Loss std: 103.9249 | Max Q: 318.22 | Min Q: 28.33 | Mean Q: 181.86 | Epsilon: 0.075 | LOSE | Len: 33 | MEMORY_SIZE: 5865SEED: 598
Episode 519/10000 | Total reward: -23.00 | Avg loss: 358.9813 | Loss std: 95.6939 | Max Q: 312.35 | Min Q: 18.73 | Mean Q: 184.25 | Epsilon: 0.074 | LOSE | Len: 34 | MEMORY_SIZE: 5899SEED: 598
Episode 520/10000 | Total reward: -17.00 | Avg loss: 416.6134 | Loss std: 108.6249 | Max Q: 293.33 | Min Q: 28.71 | Mean Q: 177.66 | Epsilon: 0.074 | LOSE | Len: 18 | MEMORY_SIZE: 5917SEED: 598
Episode 521/10000 | Total reward: -14.00 | Avg loss: 403.8322 | Loss std: 77.1130 | Max Q: 293.23 | Min Q: 59.70 | Mean Q: 176.49 | Epsilon: 0.073 | LOSE | Len: 15 | MEMORY_SIZE: 5932SEED: 598
Episode 522/10000 | Total reward: -16.00 | Avg loss: 508.6077 | Loss std: 175.2731 | Max Q: 318.66 | Min Q: 28.49 | Mean Q: 180.45 | Epsilon: 0.073 | LOSE | Len: 37 | MEMORY_SIZE: 5969SEED: 598
Episode 523/10000 | Total reward: -94.00 | Avg loss: 456.7577 | Loss std: 129.0268 | Max Q: 344.59 | Min Q: 9.84 | Mean Q: 199.41 | Epsilon: 0.073 | LOSE | Len: 105 | MEMORY_SIZE: 6074SEED: 598
Episode 524/10000 | Total reward: -4.00 | Avg loss: 524.6999 | Loss std: 158.4891 | Max Q: 317.98 | Min Q: 46.17 | Mean Q: 197.06 | Epsilon: 0.072 | LOSE | Len: 5 | MEMORY_SIZE: 6079SEED: 598
Episode 525/10000 | Total reward: -27.00 | Avg loss: 430.1511 | Loss std: 145.9096 | Max Q: 327.78 | Min Q: 43.25 | Mean Q: 197.66 | Epsilon: 0.072 | LOSE | Len: 28 | MEMORY_SIZE: 6107SEED: 598
Episode 526/10000 | Total reward: -20.00 | Avg loss: 425.8639 | Loss std: 131.0289 | Max Q: 323.59 | Min Q: 41.55 | Mean Q: 193.39 | Epsilon: 0.072 | LOSE | Len: 21 | MEMORY_SIZE: 6128SEED: 598
Episode 527/10000 | Total reward: -20.00 | Avg loss: 424.4032 | Loss std: 104.4329 | Max Q: 314.45 | Min Q: 17.76 | Mean Q: 188.59 | Epsilon: 0.071 | LOSE | Len: 41 | MEMORY_SIZE: 6169SEED: 598
Episode 528/10000 | Total reward: -8.00 | Avg loss: 406.3761 | Loss std: 82.0468 | Max Q: 317.90 | Min Q: 71.29 | Mean Q: 193.76 | Epsilon: 0.071 | LOSE | Len: 9 | MEMORY_SIZE: 6178SEED: 598
Episode 529/10000 | Total reward: -9.00 | Avg loss: 453.5899 | Loss std: 132.5947 | Max Q: 320.73 | Min Q: 37.10 | Mean Q: 179.75 | Epsilon: 0.071 | LOSE | Len: 30 | MEMORY_SIZE: 6208SEED: 598
Episode 530/10000 | Total reward: -12.00 | Avg loss: 367.7262 | Loss std: 69.0277 | Max Q: 322.54 | Min Q: 47.65 | Mean Q: 193.63 | Epsilon: 0.070 | LOSE | Len: 13 | MEMORY_SIZE: 6221SEED: 598
Episode 531/10000 | Total reward: 0.00 | Avg loss: 347.2635 | Loss std: 0.0000 | Max Q: 318.47 | Min Q: 49.25 | Mean Q: 195.76 | Epsilon: 0.070 | LOSE | Len: 1 | MEMORY_SIZE: 6222SEED: 598
Episode 532/10000 | Total reward: -6.00 | Avg loss: 744.9540 | Loss std: 401.5786 | Max Q: 339.83 | Min Q: 36.95 | Mean Q: 199.06 | Epsilon: 0.069 | LOSE | Len: 7 | MEMORY_SIZE: 6229SEED: 598
Episode 533/10000 | Total reward: -26.00 | Avg loss: 620.1872 | Loss std: 178.4501 | Max Q: 379.51 | Min Q: 40.51 | Mean Q: 222.57 | Epsilon: 0.069 | LOSE | Len: 27 | MEMORY_SIZE: 6256SEED: 598
Episode 534/10000 | Total reward: 12.00 | Avg loss: 540.7527 | Loss std: 162.9497 | Max Q: 377.30 | Min Q: 26.70 | Mean Q: 209.41 | Epsilon: 0.069 | LOSE | Len: 19 | MEMORY_SIZE: 6275SEED: 598
Episode 535/10000 | Total reward: 11.00 | Avg loss: 594.7268 | Loss std: 225.7651 | Max Q: 374.81 | Min Q: 13.87 | Mean Q: 203.39 | Epsilon: 0.068 | LOSE | Len: 20 | MEMORY_SIZE: 6295SEED: 598
Episode 536/10000 | Total reward: -15.00 | Avg loss: 525.8528 | Loss std: 176.5521 | Max Q: 339.20 | Min Q: 41.70 | Mean Q: 205.63 | Epsilon: 0.068 | LOSE | Len: 16 | MEMORY_SIZE: 6311SEED: 598
Episode 537/10000 | Total reward: -21.00 | Avg loss: 506.1640 | Loss std: 164.1566 | Max Q: 324.20 | Min Q: 32.10 | Mean Q: 202.60 | Epsilon: 0.068 | LOSE | Len: 22 | MEMORY_SIZE: 6333SEED: 598
Episode 538/10000 | Total reward: -2.00 | Avg loss: 548.1618 | Loss std: 106.2102 | Max Q: 318.31 | Min Q: 52.66 | Mean Q: 204.79 | Epsilon: 0.067 | LOSE | Len: 3 | MEMORY_SIZE: 6336SEED: 598
Episode 539/10000 | Total reward: -5.00 | Avg loss: 408.4082 | Loss std: 61.9721 | Max Q: 339.87 | Min Q: 55.48 | Mean Q: 210.38 | Epsilon: 0.067 | LOSE | Len: 6 | MEMORY_SIZE: 6342SEED: 598
Episode 540/10000 | Total reward: -17.00 | Avg loss: 445.7653 | Loss std: 62.4215 | Max Q: 339.37 | Min Q: 59.06 | Mean Q: 207.54 | Epsilon: 0.067 | LOSE | Len: 18 | MEMORY_SIZE: 6360SEED: 598
Episode 541/10000 | Total reward: -12.00 | Avg loss: 469.0362 | Loss std: 130.7673 | Max Q: 335.52 | Min Q: 40.24 | Mean Q: 205.97 | Epsilon: 0.066 | LOSE | Len: 13 | MEMORY_SIZE: 6373SEED: 598
Episode 542/10000 | Total reward: -17.00 | Avg loss: 725.0705 | Loss std: 362.9742 | Max Q: 1020.39 | Min Q: -56.22 | Mean Q: 390.29 | Epsilon: 0.066 | LOSE | Len: 128 | MEMORY_SIZE: 6501SEED: 598
Episode 543/10000 | Total reward: -58.00 | Avg loss: 785.0779 | Loss std: 325.9682 | Max Q: 389.75 | Min Q: 20.66 | Mean Q: 217.15 | Epsilon: 0.066 | LOSE | Len: 79 | MEMORY_SIZE: 6580SEED: 598
Episode 544/10000 | Total reward: -3.00 | Avg loss: 723.0025 | Loss std: 166.3890 | Max Q: 406.83 | Min Q: 62.89 | Mean Q: 233.65 | Epsilon: 0.065 | LOSE | Len: 4 | MEMORY_SIZE: 6584SEED: 598
Episode 545/10000 | Total reward: -3.00 | Avg loss: 783.4705 | Loss std: 244.0240 | Max Q: 411.00 | Min Q: 72.17 | Mean Q: 238.82 | Epsilon: 0.065 | LOSE | Len: 4 | MEMORY_SIZE: 6588SEED: 598
Episode 546/10000 | Total reward: -56.00 | Avg loss: 812.2908 | Loss std: 330.6528 | Max Q: 431.41 | Min Q: 57.32 | Mean Q: 243.24 | Epsilon: 0.065 | LOSE | Len: 57 | MEMORY_SIZE: 6645SEED: 598
Episode 547/10000 | Total reward: -51.00 | Avg loss: 770.0340 | Loss std: 332.5132 | Max Q: 414.88 | Min Q: 24.02 | Mean Q: 231.36 | Epsilon: 0.064 | LOSE | Len: 52 | MEMORY_SIZE: 6697SEED: 598
Episode 548/10000 | Total reward: -6.00 | Avg loss: 700.1278 | Loss std: 133.2811 | Max Q: 402.11 | Min Q: 37.67 | Mean Q: 234.57 | Epsilon: 0.064 | LOSE | Len: 17 | MEMORY_SIZE: 6714SEED: 598
Episode 549/10000 | Total reward: -14.00 | Avg loss: 743.6329 | Loss std: 331.6941 | Max Q: 406.15 | Min Q: 28.13 | Mean Q: 233.17 | Epsilon: 0.064 | LOSE | Len: 15 | MEMORY_SIZE: 6729SEED: 598
Episode 550/10000 | Total reward: 1.00 | Avg loss: 783.4726 | Loss std: 204.1506 | Max Q: 409.45 | Min Q: 24.00 | Mean Q: 221.98 | Epsilon: 0.063 | LOSE | Len: 20 | MEMORY_SIZE: 6749SEED: 598
Episode 551/10000 | Total reward: -86.00 | Avg loss: 728.5627 | Loss std: 300.1965 | Max Q: 398.59 | Min Q: 5.92 | Mean Q: 204.97 | Epsilon: 0.063 | LOSE | Len: 107 | MEMORY_SIZE: 6856SEED: 598
Episode 552/10000 | Total reward: -1.00 | Avg loss: 1705.9067 | Loss std: 578.2363 | Max Q: 363.49 | Min Q: 28.01 | Mean Q: 220.24 | Epsilon: 0.063 | LOSE | Len: 2 | MEMORY_SIZE: 6858SEED: 598
Episode 553/10000 | Total reward: -12.00 | Avg loss: 882.4799 | Loss std: 271.4363 | Max Q: 433.28 | Min Q: 33.19 | Mean Q: 241.91 | Epsilon: 0.063 | LOSE | Len: 13 | MEMORY_SIZE: 6871SEED: 598
Episode 554/10000 | Total reward: -43.00 | Avg loss: 792.1951 | Loss std: 249.0488 | Max Q: 432.05 | Min Q: 17.15 | Mean Q: 219.99 | Epsilon: 0.062 | LOSE | Len: 84 | MEMORY_SIZE: 6955SEED: 598
Episode 555/10000 | Total reward: -7.00 | Avg loss: 765.9863 | Loss std: 210.8447 | Max Q: 418.41 | Min Q: 49.98 | Mean Q: 239.16 | Epsilon: 0.062 | LOSE | Len: 8 | MEMORY_SIZE: 6963SEED: 598
Episode 556/10000 | Total reward: -9.00 | Avg loss: 745.1409 | Loss std: 249.8248 | Max Q: 408.08 | Min Q: 34.54 | Mean Q: 235.56 | Epsilon: 0.062 | LOSE | Len: 10 | MEMORY_SIZE: 6973SEED: 598
Episode 557/10000 | Total reward: -121.00 | Avg loss: 759.8891 | Loss std: 255.2038 | Max Q: 431.78 | Min Q: -5.81 | Mean Q: 224.49 | Epsilon: 0.061 | LOSE | Len: 152 | MEMORY_SIZE: 7125SEED: 598
