episode,reward,avg_loss,loss_std,reward_std,win,lose,length,max_q,min_q,mean_q,epsilon
95,0,3.4745073318481445,0.0,0.0,0,1,1,7.506768,-0.72784287,2.727665,0.993862
96,0,4.056191921234131,0.0,0.0,0,1,1,7.50664,-0.7396553,2.7113335,0.993796
97,8.2,4.073613564173381,1.3979703026795711,0.0,0,1,3,7.5184517,-0.75959456,2.6773453,0.99373
98,0,2.871943950653076,0.0,0.0,0,1,1,7.550445,-0.7814093,2.6716347,0.993664
99,0,6.7703070640563965,0.0,0.0,0,1,1,7.5830173,-0.7937971,2.6705089,0.993598
100,8.2,6.114253044128418,0.49193928368546974,0.0,0,1,3,7.629436,-0.82278734,2.6575944,0.993532
101,0,3.9552412033081055,0.0,0.0,0,1,1,7.6261916,-0.8424664,2.6546123,0.993466
102,0,3.216576099395752,0.0,0.0,0,1,1,7.633311,-0.85189706,2.649675,0.9934
103,0,3.7058486938476562,0.0,0.0,0,1,1,7.654007,-0.86002654,2.6512754,0.993334
104,7.299999999999999,4.537786245346069,1.6183914672345139,0.0,0,1,4,7.7407603,-0.874549,2.6627126,0.993268
105,17.299999999999997,5.813659191131592,1.8071156789638225,0.0,0,1,4,7.809115,-0.8807416,2.6888137,0.993202
106,9.1,3.7878098487854004,1.682149887084961,0.0,0,1,2,7.867902,-0.8832088,2.7133548,0.993136
107,18.2,4.487333297729492,1.3014894638192787,0.0,0,1,3,7.8931546,-0.87765336,2.7302978,0.99307
108,0,4.363636016845703,0.0,0.0,0,1,1,7.9360075,-0.8692303,2.7746744,0.993004
109,9.1,6.598053455352783,1.1193881034851074,0.0,0,1,2,7.9501524,-0.8634904,2.7578447,0.992938
110,0,5.672024726867676,0.0,0.0,0,1,1,7.9538646,-0.8578206,2.7852974,0.992872
111,9.1,5.585903167724609,0.5827884674072266,0.0,0,1,2,7.944282,-0.8534454,2.7617812,0.992806
112,16.4,4.91020097732544,1.0578826366525915,0.0,0,1,5,7.934937,-0.8507953,2.7238805,0.99274
113,8.2,3.1191351413726807,0.8325748947989271,0.0,0,1,3,7.8663564,-0.83954203,2.7441373,0.992674
114,8.2,5.536158561706543,0.5536194577174592,0.0,0,1,3,7.8904943,-0.8589722,2.7581744,0.992608
115,7.299999999999999,4.698091506958008,1.3592492411429717,0.0,0,1,4,7.928958,-0.8999416,2.7725005,0.992542
116,-0.9,4.332412838935852,0.7618311643600464,0.0,0,1,2,7.977592,-0.91938245,2.8269532,0.992476
117,-0.9,4.15545928478241,0.9897199869155884,0.0,0,1,2,7.973347,-0.9251583,2.8375416,0.99241
118,0,2.4661333560943604,0.0,0.0,0,1,1,7.9697595,-0.9290351,2.846072,0.992344
119,0,5.433193206787109,0.0,0.0,0,1,1,7.9807405,-0.9333551,2.8574173,0.992278
120,-0.9,4.239251375198364,0.8370058536529541,0.0,0,1,2,7.989161,-0.93501794,2.8678503,0.992212
121,-0.9,3.6744046211242676,0.41434574127197266,0.0,0,1,2,8.000805,-0.92740947,2.871436,0.992146
122,6.399999999999999,4.975385522842407,2.199928241076033,0.0,0,1,5,8.012602,-0.9219047,2.841321,0.99208
123,9.1,8.337564945220947,0.07447290420532227,0.0,0,1,2,7.9969225,-0.8949262,2.8220608,0.992014
124,-0.9,5.5952394008636475,0.48374247550964355,0.0,0,1,2,7.9314666,-0.87557477,2.8112178,0.991948
125,17.3,5.813646554946899,1.167475585292438,0.0,0,1,4,7.841954,-0.85520566,2.6928747,0.991882
126,9.1,7.669975280761719,1.928466796875,0.0,0,1,2,7.60882,-0.83060175,2.6342835,0.991816
127,0,6.929375648498535,0.0,0.0,0,1,1,7.5075593,-0.82154053,2.6373913,0.99175
128,0,3.495205879211426,0.0,0.0,0,1,1,7.469395,-0.8217609,2.6215599,0.991684
129,17.3,5.696861505508423,1.9443911962001754,0.0,0,1,4,7.4466224,-0.82102025,2.5404532,0.991618
130,0,6.488281726837158,0.0,0.0,0,1,1,7.3627424,-0.83193856,2.5804272,0.991552
131,9.1,4.457108497619629,0.1581740379333496,0.0,0,1,2,7.361313,-0.8349653,2.5375252,0.991486
132,18.2,4.756659984588623,0.2645917942572738,0.0,0,1,3,7.400372,-0.84557205,2.5436132,0.99142
133,0,6.693986415863037,0.0,0.0,0,1,1,7.5338655,-0.87080956,2.6132274,0.991354
134,0,3.674628257751465,0.0,0.0,0,1,1,7.582698,-0.8783938,2.6312718,0.991288
135,8.2,6.440606594085693,2.1614623267442172,0.0,0,1,3,7.630265,-0.8953535,2.6320398,0.991222
136,8.2,4.292142868041992,1.2785730102016986,0.0,0,1,3,7.8608274,-0.9433078,2.7019734,0.991156
137,0,1.7690565586090088,0.0,0.0,0,1,1,7.973251,-0.97228587,2.7627046,0.99109
138,-0.9,6.949859619140625,0.46860313415527344,0.0,0,1,2,8.103554,-0.99705386,2.8014035,0.991024
139,0,2.255094528198242,0.0,0.0,0,1,1,8.134053,-1.0046973,2.827351,0.990958
140,8.2,5.267477989196777,0.7671845478740343,0.0,0,1,3,8.209865,-1.0087912,2.8320575,0.990892
141,0,5.787110328674316,0.0,0.0,0,1,1,8.248027,-0.9962996,2.8794684,0.990826
142,25.5,3.652761439482371,2.063671451108426,0.0,0,1,6,8.283374,-0.98455846,2.8555796,0.99076
143,0,4.924744606018066,0.0,0.0,0,1,1,8.362551,-0.93627954,2.9219546,0.990694
144,9.1,4.8381242752075195,2.100233554840088,0.0,0,1,2,8.394683,-0.9270436,2.8850763,0.990628
145,0,2.766496419906616,0.0,0.0,0,1,1,8.425361,-0.906224,2.9366214,0.990562
146,-0.9,6.070872783660889,0.34737253189086914,0.0,0,1,2,8.463534,-0.8888139,2.94856,0.990496
147,6.399999999999999,4.501476359367371,1.3863209037208981,0.0,0,1,5,8.453519,-0.8534551,2.8754106,0.99043
148,31.900000000000006,5.384450006484985,1.1281015687693945,0.0,0,1,10,8.3153305,-0.7982507,2.8116724,0.990364
149,-0.9,3.4454987049102783,0.1349794864654541,0.0,0,1,2,7.872175,-0.83043164,2.8062088,0.990298
150,9.1,5.331916809082031,2.1984806060791016,0.0,0,1,2,7.8558407,-0.837714,2.7510731,0.990232
151,16.4,5.485622453689575,1.9592117076054814,0.0,0,1,5,7.820669,-0.88000107,2.713989,0.990166
152,9.1,3.5807536840438843,1.4042755365371704,0.0,0,1,2,7.711673,-0.908217,2.691544,0.9901
153,0,5.136270046234131,0.0,0.0,0,1,1,7.668559,-0.93530625,2.7431488,0.990034
154,2.799999999999998,5.559620910220676,1.105960271497968,0.0,0,1,9,7.6548405,-0.9700135,2.714408,0.989968
155,-0.9,9.04667043685913,1.5482678413391113,0.0,0,1,2,7.62778,-0.96331245,2.7805398,0.989902
156,9.1,6.0556721687316895,0.3185124397277832,0.0,0,1,2,7.5633636,-0.94385314,2.7161627,0.989836
157,9.1,7.530769348144531,0.6480035781860352,0.0,0,1,2,7.487785,-0.92317814,2.6800847,0.98977
158,8.2,5.725908120473226,0.2419458019527974,0.0,0,1,3,7.357255,-0.89271075,2.6399596,0.989704
159,0,6.487095832824707,0.0,0.0,0,1,1,7.2021003,-0.8442618,2.6350389,0.989638
160,0,7.2938456535339355,0.0,0.0,0,1,1,7.168761,-0.8337916,2.6243877,0.989572
161,24.6,7.128121852874756,1.6174837023381081,0.0,0,1,7,7.1318455,-0.82548714,2.5306163,0.989506
162,0,5.637523651123047,0.0,0.0,0,1,1,7.086344,-0.8322027,2.5843709,0.98944
163,17.299999999999997,7.170598268508911,1.6010658649350746,0.0,0,1,4,7.1075583,-0.83807385,2.5093865,0.989374
164,9.1,4.782364368438721,1.6267609596252441,0.0,0,1,2,7.1599717,-0.8417018,2.5667653,0.989308
165,-0.9,5.7695595026016235,2.6552852392196655,0.0,0,1,2,7.3201833,-0.85048336,2.648266,0.989242
166,0,9.740459442138672,0.0,0.0,0,1,1,7.357586,-0.85643196,2.6775584,0.989176
167,4.599999999999999,5.95627110345023,1.9499682810854708,0.0,0,1,7,7.3653035,-0.8713914,2.6485596,0.98911
168,-1.8,6.625256220499675,1.1710875482223617,0.0,0,1,3,7.370358,-0.89568746,2.7327187,0.989044
169,12.799999999999997,5.615948067771064,1.8250929986052056,0.0,0,1,9,7.320511,-0.9312014,2.612802,0.988978
170,9.1,8.550352096557617,1.2243194580078125,0.0,0,1,2,7.426255,-0.97311604,2.6834407,0.988912
171,8.2,6.867695331573486,1.794551119036474,0.0,0,1,3,7.451425,-0.9713331,2.6857646,0.988846
172,9.1,7.039666414260864,1.389026403427124,0.0,0,1,2,7.3700356,-0.95058763,2.6241672,0.98878
173,0,1.8681193590164185,0.0,0.0,0,1,1,7.2972603,-0.9336173,2.6676373,0.988714
174,7.299999999999999,5.668387711048126,2.020681461790145,0.0,0,1,4,7.309519,-0.9315556,2.6131346,0.988648
175,26.4,5.967792701721192,2.0081656969487343,0.0,0,1,5,7.4223194,-0.91506654,2.620905,0.988582
176,0,5.584177017211914,0.0,0.0,0,1,1,7.5503163,-0.88280576,2.7357624,0.988516
177,17.3,7.19664466381073,1.7191178076853242,0.0,0,1,4,7.579171,-0.8743969,2.648951,0.98845
178,0,8.84533977508545,0.0,0.0,0,1,1,7.5369477,-0.84810185,2.746583,0.988384
179,0,8.162169456481934,0.0,0.0,0,1,1,7.4907236,-0.8415434,2.727105,0.988318
180,0,4.117006301879883,0.0,0.0,0,1,1,7.4622273,-0.83752936,2.7136974,0.988252
181,0,9.234879493713379,0.0,0.0,0,1,1,7.4509244,-0.83424544,2.7096114,0.988186
182,8.2,5.738603909810384,0.9324851713178888,0.0,0,1,3,7.4198213,-0.8301231,2.6023927,0.98812
183,0,7.282369136810303,0.0,0.0,0,1,1,7.350303,-0.82053566,2.6568344,0.988054
184,16.4,6.186552429199219,0.7712396069170714,0.0,0,1,5,7.337971,-0.82271963,2.533483,0.987988
185,-0.9,5.913763999938965,0.45211076736450195,0.0,0,1,2,7.3911333,-0.8364876,2.6058695,0.987922
186,9.1,5.97513747215271,0.7465255260467529,0.0,0,1,2,7.421716,-0.839041,2.553432,0.987856
187,8.2,6.982744216918945,1.286139082211463,0.0,0,1,3,7.5053363,-0.8487032,2.5628278,0.98779
188,8.2,5.95470666885376,0.6693372244899093,0.0,0,1,3,7.5214276,-0.8511611,2.5673687,0.987724
189,0,7.416943073272705,0.0,0.0,0,1,1,7.552916,-0.85876334,2.6103783,0.987658
190,0,7.704076290130615,0.0,0.0,0,1,1,7.5699463,-0.86294615,2.6122906,0.987592
191,0,7.883703231811523,0.0,0.0,0,1,1,7.5720835,-0.86516714,2.609815,0.987526
192,-0.9,6.613449573516846,0.8403229713439941,0.0,0,1,2,7.554685,-0.86621577,2.598011,0.98746
193,0,7.180174350738525,0.0,0.0,0,1,1,7.5216446,-0.863948,2.5887284,0.987394
194,7.3,4.409344911575317,0.6611862462660677,0.0,0,1,4,7.506511,-0.8648335,2.5506108,0.987328
195,15.500000000000002,6.15961766242981,0.6496464754633318,0.0,0,1,6,7.5069575,-0.8533865,2.4832094,0.987262
196,9.1,8.416419744491577,0.6919519901275635,0.0,0,1,2,7.4907975,-0.8456063,2.556986,0.987196
197,9.1,6.841378927230835,0.809767484664917,0.0,0,1,2,7.4380875,-0.8429577,2.5213685,0.98713
198,8.2,6.564654032389323,1.29138712917824,0.0,0,1,3,7.368708,-0.8373569,2.5030293,0.987064
199,9.1,5.308202624320984,2.0359307527542114,0.0,0,1,2,7.280771,-0.82780117,2.5153391,0.986998
200,25.5,6.485213120778401,1.3856940138473859,0.0,0,1,6,7.2799563,-0.83393836,2.4638104,0.986932
201,18.2,7.255692958831787,0.26766628906977574,0.0,0,1,3,7.194205,-0.839135,2.453923,0.986866
202,0,3.4363932609558105,0.0,0.0,0,1,1,7.147876,-0.8327396,2.5376518,0.9868
203,-0.9,6.619915962219238,0.9812631607055664,0.0,0,1,2,7.1412487,-0.83274657,2.5352843,0.986734
204,-0.9,4.196242570877075,0.9576709270477295,0.0,0,1,2,7.136006,-0.8327606,2.5385585,0.986668
205,9.1,6.4974586963653564,0.8504974842071533,0.0,0,1,2,7.169575,-0.83669686,2.4733746,0.986602
206,0,10.230880737304688,0.0,0.0,0,1,1,7.2399116,-0.84775835,2.5968237,0.986536
207,8.2,7.72409709294637,2.4199537545778105,0.0,0,1,3,7.2571883,-0.84659255,2.5347724,0.98647
208,9.1,7.243858814239502,0.5337691307067871,0.0,0,1,2,7.344615,-0.8458696,2.5653806,0.986404
209,9.1,6.324056625366211,0.12276268005371094,0.0,0,1,2,7.3341703,-0.8316722,2.590425,0.986338
210,-0.9,6.696606874465942,0.6755592823028564,0.0,0,1,2,7.3133426,-0.8211375,2.6684842,0.986272
211,0,9.397233009338379,0.0,0.0,0,1,1,7.3039126,-0.8094736,2.6766658,0.986206
212,-0.9,3.2952932119369507,0.7411133050918579,0.0,0,1,2,7.3334117,-0.80211776,2.690808,0.98614
213,0,5.934327125549316,0.0,0.0,0,1,1,7.378993,-0.80255973,2.720052,0.986074
214,0,7.632246017456055,0.0,0.0,0,1,1,7.4281383,-0.8044073,2.7392564,0.986008
215,0,7.854413032531738,0.0,0.0,0,1,1,7.443983,-0.80736,2.7477634,0.985942
216,17.299999999999997,4.616084098815918,1.4593581696020819,0.0,0,1,4,7.4712553,-0.8163382,2.6678185,0.985876
217,8.2,7.868467966715495,0.6380187948030753,0.0,0,1,3,7.5584564,-0.8327865,2.649839,0.98581
218,8.2,6.811439752578735,2.673976832209547,0.0,0,1,3,7.5821447,-0.84034264,2.720363,0.985744
219,17.3,5.3251413106918335,1.8121511129166943,0.0,0,1,4,7.559338,-0.8380567,2.64776,0.985678
220,13.699999999999998,6.625399529933929,2.228822938905098,0.0,0,1,8,7.66755,-0.84883416,2.6306615,0.985612
221,0,6.79730224609375,0.0,0.0,0,1,1,7.368016,-0.80609393,2.657413,0.985546
222,18.2,8.999988396962484,1.3517937849144985,0.0,0,1,3,7.3212028,-0.80025697,2.4967895,0.98548
223,0,8.285277366638184,0.0,0.0,0,1,1,7.117752,-0.7775085,2.5599575,0.985414
224,0,8.831859588623047,0.0,0.0,0,1,1,7.045059,-0.7712096,2.5364764,0.985348
225,9.1,6.3975183963775635,0.19995856285095215,0.0,0,1,2,6.971636,-0.7634423,2.4205856,0.985282
226,0,6.253966808319092,0.0,0.0,0,1,1,6.8603153,-0.753101,2.4844956,0.985216
227,0,10.568931579589844,0.0,0.0,0,1,1,6.8272033,-0.75032717,2.4764657,0.98515
228,0,11.478475570678711,0.0,0.0,0,1,1,6.776574,-0.7466959,2.461415,0.985084
229,0,7.574012756347656,0.0,0.0,0,1,1,6.69603,-0.7406774,2.4367316,0.985018
230,8.2,6.046345392862956,0.15495462598625093,0.0,0,1,3,6.6436086,-0.74079823,2.3095694,0.984952
231,9.1,5.875859498977661,0.6264007091522217,0.0,0,1,2,6.5622764,-0.75235134,2.3208828,0.984886
232,7.299999999999999,7.371922612190247,1.4082691044106552,0.0,0,1,4,6.6018233,-0.7698112,2.3520741,0.98482
233,0,3.3599534034729004,0.0,0.0,0,1,1,6.751527,-0.8221116,2.534631,0.984754
234,0,5.837949752807617,0.0,0.0,0,1,1,6.8048773,-0.83894444,2.5592318,0.984688
235,27.299999999999997,7.2257832288742065,1.9716421142202472,0.0,0,1,4,6.8592095,-0.8563478,2.4589248,0.984622
236,0,12.342808723449707,0.0,0.0,0,1,1,6.9641247,-0.9004407,2.6253443,0.984556
237,9.1,5.2235167026519775,1.1617615222930908,0.0,0,1,2,6.9397097,-0.9029382,2.4935412,0.98449
238,9.1,7.328655958175659,0.007125139236450195,0.0,0,1,2,6.930249,-0.90319985,2.4853666,0.984424
239,7.299999999999999,7.857848286628723,2.7855328890469297,0.0,0,1,4,6.9028344,-0.89100844,2.4715426,0.984358
240,9.1,8.001057863235474,2.5688388347625732,0.0,0,1,2,6.77407,-0.85086554,2.438696,0.984292
241,7.299999999999999,7.156236171722412,1.376765645728047,0.0,0,1,4,6.7465434,-0.8340994,2.3926387,0.984226
242,9.1,6.729825735092163,0.07522892951965332,0.0,0,1,2,6.787114,-0.8199032,2.4419727,0.98416
243,0,6.7850799560546875,0.0,0.0,0,1,1,6.8966556,-0.82067454,2.594783,0.984094
244,0,6.3421173095703125,0.0,0.0,0,1,1,6.9481893,-0.82079595,2.611032,0.984028
245,0,7.0408244132995605,0.0,0.0,0,1,1,6.9956694,-0.8221141,2.6269207,0.983962
246,-0.9,4.545419931411743,0.23054099082946777,0.0,0,1,2,7.124893,-0.82945687,2.6586375,0.983896
247,60.10000000000001,6.710501790046692,1.3113912324142756,0.0,0,1,12,7.4642963,-0.85982114,2.6145017,0.98383
248,0,4.23701810836792,0.0,0.0,0,1,1,7.4190993,-0.8205063,2.781966,0.983764
249,15.499999999999998,7.773013114929199,1.6375626744476024,0.0,0,1,6,7.3877583,-0.8186621,2.6159892,0.983698
250,0,8.083433151245117,0.0,0.0,0,1,1,7.0843854,-0.8143456,2.6550045,0.983632
251,25.5,6.643042246500651,1.1907435689972206,0.0,0,1,6,7.029561,-0.81561124,2.4157393,0.983566
252,17.3,5.774294674396515,1.8078129901936755,0.0,0,1,4,6.960687,-0.83892316,2.4132524,0.9835
253,0,4.221884727478027,0.0,0.0,0,1,1,7.070139,-0.8590503,2.6020088,0.983434
254,9.1,6.239421367645264,0.2646336555480957,0.0,0,1,2,7.1400814,-0.86674166,2.5243967,0.983368
255,17.299999999999997,5.571141004562378,1.736032092249403,0.0,0,1,4,7.415114,-0.8912485,2.6208477,0.983302
256,0,6.342658519744873,0.0,0.0,0,1,1,7.691829,-0.9030855,2.8245258,0.983236
257,0,5.348711967468262,0.0,0.0,0,1,1,7.762314,-0.90102416,2.85237,0.98317
258,18.2,6.867648283640544,1.9054950566192,0.0,0,1,3,7.8060365,-0.89613146,2.6931655,0.983104
259,0,5.609394550323486,0.0,0.0,0,1,1,7.825478,-0.8825354,2.9033902,0.983038
