episode,reward,avg_loss,loss_std,reward_std,win,lose,length,max_q,min_q,mean_q,epsilon
95,0,4.528450965881348,0.0,0.0,0,1,1,7.9736624,-0.47675115,2.9683652,0.96931
96,0,2.351362943649292,0.0,0.0,0,1,1,7.9314384,-0.4782671,2.945226,0.96898
97,0,4.058622360229492,0.0,0.0,0,1,1,7.913393,-0.47725216,2.9309678,0.96865
98,8.2,3.6350242296854653,0.16061925590257226,0.0,0,1,3,7.920895,-0.47544122,2.9115107,0.96832
99,0,7.367160320281982,0.0,0.0,0,1,1,7.963916,-0.47550285,2.924468,0.96799
100,0,3.155881881713867,0.0,0.0,0,1,1,7.9910455,-0.47565815,2.9275675,0.96766
101,8.2,5.554783980051677,0.6003650071975257,0.0,0,1,3,8.089456,-0.47933128,2.9388533,0.96733
102,0,2.7864489555358887,0.0,0.0,0,1,1,8.185769,-0.47183007,2.9771886,0.967
103,9.1,5.106082201004028,0.002505064010620117,0.0,0,1,2,8.237857,-0.4645258,2.9786038,0.96667
104,7.299999999999999,4.63778680562973,0.8285770496401598,0.0,0,1,4,8.482254,-0.44256884,3.0400405,0.96634
105,15.499999999999998,5.8623866240183515,1.1310206923903559,0.0,0,1,6,8.635862,-0.38722378,3.0905788,0.96601
106,7.299999999999999,5.602756977081299,1.161898890601411,0.0,0,1,4,8.683813,-0.29014608,3.1211376,0.96568
107,9.1,3.234639823436737,1.5865786671638489,0.0,0,1,2,8.626447,-0.2169786,3.120113,0.96535
108,0,4.855537414550781,0.0,0.0,0,1,1,8.639902,-0.17658494,3.155979,0.96502
109,8.2,3.7699569861094155,1.2250414335932398,0.0,0,1,3,8.660166,-0.15588024,3.1461382,0.96469
110,6.399999999999999,5.925784015655518,0.4360006283329667,0.0,0,1,5,8.755188,-0.09907789,3.163193,0.96436
111,8.2,3.4383325576782227,1.0174955214468735,0.0,0,1,3,8.785051,-0.050752416,3.1794963,0.9640299999999999
112,8.2,4.471114158630371,1.4689238388996328,0.0,0,1,3,8.860675,-0.0608529,3.2014203,0.9637
113,7.299999999999999,5.649874806404114,1.2713057855192427,0.0,0,1,4,8.955204,-0.07407957,3.245725,0.9633700000000001
114,-0.9,9.22763967514038,0.5937390327453613,0.0,0,1,2,9.004414,-0.068432026,3.3034596,0.96304
115,-0.9,3.7419486045837402,0.1975393295288086,0.0,0,1,2,8.941415,-0.06871893,3.2858536,0.96271
116,0,8.971609115600586,0.0,0.0,0,1,1,8.8791065,-0.062202327,3.279256,0.96238
117,0,4.7845458984375,0.0,0.0,0,1,1,8.813716,-0.053775363,3.263659,0.96205
118,-0.9,5.604114055633545,1.033841609954834,0.0,0,1,2,8.745635,-0.04394303,3.2321143,0.96172
119,-0.9,5.582810401916504,0.1417703628540039,0.0,0,1,2,8.621387,-0.021793807,3.1949153,0.96139
120,6.399999999999999,6.248116970062256,1.6454707150572567,0.0,0,1,5,8.564091,-0.026733276,3.1267571,0.96106
121,9.1,6.412736177444458,0.7644784450531006,0.0,0,1,2,8.414312,-0.035862356,3.0979486,0.96073
122,-0.9,7.410444259643555,0.09539175033569336,0.0,0,1,2,8.375202,-0.044822812,3.132096,0.9604
123,17.3,4.59844571352005,1.536104438023469,0.0,0,1,4,8.3323345,-0.0470369,3.0924723,0.96007
124,9.1,4.635695099830627,1.2247918844223022,0.0,0,1,2,8.392782,-0.032641113,3.1666057,0.95974
125,0,5.486743927001953,0.0,0.0,0,1,1,8.451272,-0.023793608,3.244498,0.95941
126,0,4.955544471740723,0.0,0.0,0,1,1,8.496088,-0.016883284,3.275617,0.95908
127,17.3,5.530313730239868,1.1307769298414763,0.0,0,1,4,8.548468,-0.0056219175,3.270232,0.95875
128,0,4.22091007232666,0.0,0.0,0,1,1,8.708903,0.0005580671,3.4005585,0.95842
129,9.1,5.697424650192261,0.9946944713592529,0.0,0,1,2,8.756246,-0.012162622,3.389283,0.95809
130,0,3.461912155151367,0.0,0.0,0,1,1,8.857254,-0.022834118,3.4591355,0.95776
131,-2.7,5.634443998336792,2.2595405365747365,0.0,0,1,4,9.09207,-0.03834,3.5180678,0.95743
132,0,6.622183799743652,0.0,0.0,0,1,1,9.139398,-0.018100087,3.5777354,0.9571
133,8.2,4.976866563161214,0.8198485201478715,0.0,0,1,3,9.173705,-0.009954758,3.548946,0.95677
134,8.2,5.2308158079783125,2.6122774100927137,0.0,0,1,3,9.274316,0.016169157,3.6128697,0.95644
135,0,4.528216361999512,0.0,0.0,0,1,1,9.255234,0.07037921,3.656929,0.95611
136,-0.9,5.952955961227417,0.4861757755279541,0.0,0,1,2,9.260015,0.07461094,3.6678612,0.95578
137,0,4.9474287033081055,0.0,0.0,0,1,1,9.244934,0.07178071,3.6702263,0.95545
138,8.2,3.6068665981292725,0.41371520046862986,0.0,0,1,3,9.2297945,0.03838955,3.6415203,0.95512
139,0,5.891586780548096,0.0,0.0,0,1,1,9.26871,0.021721195,3.6948693,0.95479
140,25.5,5.534513711929321,1.0655217891400037,0.0,0,1,6,9.2765875,-0.0645777,3.6286285,0.95446
141,0,8.029874801635742,0.0,0.0,0,1,1,9.234513,-0.07339346,3.658532,0.95413
142,9.1,5.313601016998291,0.43653345108032227,0.0,0,1,2,9.210132,-0.0816576,3.580623,0.9538
143,0,4.822930812835693,0.0,0.0,0,1,1,9.219053,-0.08524315,3.6289399,0.95347
144,-0.9,4.608831167221069,0.5038673877716064,0.0,0,1,2,9.275885,-0.0843174,3.6389928,0.95314
145,17.3,5.660256862640381,1.7144479574441598,0.0,0,1,4,9.30847,-0.075610146,3.6139321,0.95281
146,30.1,6.47551155090332,1.0949391657713954,0.0,0,1,12,9.47812,-0.032206114,3.6557493,0.95248
147,-0.9,7.0541253089904785,0.342496395111084,0.0,0,1,2,9.546788,0.03341514,3.8009377,0.95215
148,8.2,6.648708025614421,1.1462626531063342,0.0,0,1,3,9.539286,0.016961295,3.769262,0.95182
149,16.4,6.670504093170166,1.1276218010731258,0.0,0,1,5,9.541166,-0.028936494,3.7669363,0.95149
150,9.1,7.2016496658325195,0.3707008361816406,0.0,0,1,2,9.493062,-0.044378806,3.7768493,0.95116
151,0,3.5413742065429688,0.0,0.0,0,1,1,9.432227,-0.04884223,3.835898,0.95083
152,2.799999999999998,6.274334377712673,1.3750757655756431,0.0,0,1,9,9.477012,-0.04809535,3.8149545,0.9505
153,-0.9,8.582663297653198,0.9539463520050049,0.0,0,1,2,9.48515,-0.008099772,3.8911693,0.95017
154,9.1,7.842103481292725,0.559013843536377,0.0,0,1,2,9.392384,0.0079869665,3.783538,0.94984
155,9.1,6.643733501434326,0.16077089309692383,0.0,0,1,2,9.338476,0.020461421,3.7585118,0.94951
156,8.2,8.980325698852539,0.623211485069363,0.0,0,1,3,9.320001,0.009416107,3.7613912,0.94918
157,0,8.750863075256348,0.0,0.0,0,1,1,9.223312,0.005556572,3.7798455,0.94885
158,0,9.893209457397461,0.0,0.0,0,1,1,9.182125,0.0013061836,3.7676978,0.94852
159,24.6,8.013311454227992,1.3545391059481096,0.0,0,1,7,9.104486,-0.03419087,3.5753205,0.94819
160,0,7.645750045776367,0.0,0.0,0,1,1,8.804127,-0.037517037,3.6667886,0.94786
161,17.299999999999997,7.718782544136047,1.5660678513083426,0.0,0,1,4,8.831765,-0.036344513,3.610968,0.94753
162,16.4,6.729208946228027,1.8606252063398998,0.0,0,1,5,9.277515,-0.008169625,3.8300169,0.9472
163,0,7.031834602355957,0.0,0.0,0,1,1,9.480561,0.03164335,4.011506,0.94687
164,5.499999999999999,7.42423661549886,1.426702827862124,0.0,0,1,6,9.616951,0.02395486,3.9515848,0.94654
165,-1.8,6.769314130147298,1.0075800961465997,0.0,0,1,3,9.726865,0.0012135357,4.036771,0.94621
166,12.799999999999997,6.551754050784641,2.3565303705072993,0.0,0,1,9,10.017354,-0.015915819,3.9016964,0.94588
167,9.1,6.955450773239136,2.06054425239563,0.0,0,1,2,10.0293865,-0.0073696375,3.9358914,0.94555
168,8.2,7.124361356099446,1.5255257160056015,0.0,0,1,3,10.038252,0.0031210594,3.9826894,0.94522
169,9.1,9.82586407661438,2.1580207347869873,0.0,0,1,2,10.065679,0.017166883,3.965854,0.94489
170,0,9.171736717224121,0.0,0.0,0,1,1,10.0603695,0.048379462,4.088556,0.94456
171,7.299999999999999,7.658331394195557,0.9121198702856166,0.0,0,1,4,10.094373,0.05600286,4.029597,0.94423
172,26.4,6.289136505126953,1.6534336162506047,0.0,0,1,5,10.306692,0.06488992,4.099793,0.9439
173,0,10.595605850219727,0.0,0.0,0,1,1,10.511077,0.071768984,4.308732,0.94357
174,17.3,8.60576844215393,2.1799124696542806,0.0,0,1,4,10.511926,0.021767374,4.110692,0.94324
175,0,5.118965148925781,0.0,0.0,0,1,1,10.350882,0.011973314,4.253111,0.94291
176,0,7.74102258682251,0.0,0.0,0,1,1,10.336136,-0.00025382265,4.251439,0.94258
177,0,7.724989414215088,0.0,0.0,0,1,1,10.327719,-0.006251782,4.251442,0.94225
178,0,7.726450443267822,0.0,0.0,0,1,1,10.321248,-0.009409562,4.251891,0.94192
179,8.2,7.055206934611003,0.7185301360038362,0.0,0,1,3,10.324386,-0.02064117,4.130668,0.94159
180,0,8.701101303100586,0.0,0.0,0,1,1,10.38181,-0.028016657,4.2896147,0.94126
181,16.4,6.565999984741211,1.2765265696229124,0.0,0,1,5,10.391845,-0.036196843,4.182626,0.94093
182,-0.9,7.593456029891968,1.374817132949829,0.0,0,1,2,10.736339,-0.024928968,4.4744844,0.9406
183,9.1,6.060767650604248,0.6105875968933105,0.0,0,1,2,10.801286,-0.011962049,4.424527,0.9402699999999999
184,8.2,8.59037971496582,2.2223292346800907,0.0,0,1,3,10.977292,-0.013135057,4.522069,0.93994
185,8.2,7.834457874298096,1.961025815549722,0.0,0,1,3,10.955669,0.0102546215,4.548021,0.9396100000000001
186,0,5.064423561096191,0.0,0.0,0,1,1,10.841741,0.053953316,4.6281543,0.93928
187,0,9.511129379272461,0.0,0.0,0,1,1,10.834776,0.06292842,4.638601,0.93895
188,0,6.424583435058594,0.0,0.0,0,1,1,10.802879,0.0696491,4.638083,0.93862
189,-0.9,7.761772155761719,1.8453302383422852,0.0,0,1,2,10.800045,0.06291227,4.6443987,0.93829
190,0,8.290645599365234,0.0,0.0,0,1,1,10.759851,0.05570366,4.633609,0.93796
191,7.3,7.111046075820923,1.4713279831326593,0.0,0,1,4,10.732792,0.048721395,4.5549865,0.93763
192,15.500000000000002,6.8200474580128985,2.3515601415438008,0.0,0,1,6,10.6950655,0.06984493,4.445885,0.9373
193,9.1,9.680315017700195,1.0329713821411133,0.0,0,1,2,10.984624,0.08190256,4.6682415,0.93697
194,9.1,5.261396646499634,0.34548401832580566,0.0,0,1,2,11.06206,0.062156156,4.6893816,0.93664
195,8.2,7.344029903411865,2.118902938876403,0.0,0,1,3,11.163613,0.032148983,4.7127533,0.93631
196,9.1,4.666927337646484,0.6255731582641602,0.0,0,1,2,11.284242,0.006656084,4.79159,0.93598
197,16.4,6.838388538360595,2.054327442082364,0.0,0,1,5,11.436192,-0.041330703,4.7754717,0.93565
198,18.2,7.032201290130615,2.1394260382519676,0.0,0,1,3,11.542593,-0.054322336,4.7971745,0.93532
199,0,3.856356620788574,0.0,0.0,0,1,1,11.634965,-0.045297753,5.005513,0.93499
200,-0.9,8.522111415863037,1.6500000953674316,0.0,0,1,2,11.6532545,-0.03191659,5.014678,0.93466
201,-0.9,5.494869709014893,0.016026020050048828,0.0,0,1,2,11.617626,-0.018905982,5.0040574,0.93433
202,18.2,7.528066317240397,1.7953754617297404,0.0,0,1,3,11.5938425,-0.0075521134,4.810335,0.9339999999999999
203,0,5.650701999664307,0.0,0.0,0,1,1,11.6276,0.0005570352,5.082822,0.93367
204,8.2,6.466689268747966,1.3028958663542383,0.0,0,1,3,11.691069,0.0015005916,4.955476,0.9333400000000001
205,9.1,7.851063966751099,0.2674739360809326,0.0,0,1,2,11.901328,0.026555147,5.0939703,0.93301
206,9.1,4.134269118309021,0.18719446659088135,0.0,0,1,2,11.935041,0.05570124,5.1613045,0.93268
207,-0.9,8.639199256896973,1.4104375839233398,0.0,0,1,2,11.991833,0.08336091,5.377708,0.93235
208,0,8.297867774963379,0.0,0.0,0,1,1,11.939291,0.08981523,5.379941,0.93202
209,-0.9,6.989145040512085,0.5221993923187256,0.0,0,1,2,11.891958,0.07797207,5.361017,0.93169
210,0,7.883033752441406,0.0,0.0,0,1,1,11.844727,0.07041401,5.348669,0.93136
211,0,7.011648654937744,0.0,0.0,0,1,1,11.828538,0.06787867,5.341502,0.93103
212,0,7.3619608879089355,0.0,0.0,0,1,1,11.770825,0.06947026,5.31298,0.9307
213,16.4,7.195977878570557,0.8858737881225671,0.0,0,1,5,11.781857,0.056566224,5.1551995,0.93037
214,17.3,6.847130298614502,0.7249286263895783,0.0,0,1,4,11.835874,0.04389467,5.0793104,0.93004
215,8.2,7.31320587793986,0.49427331041924844,0.0,0,1,3,12.191368,0.039002527,5.343045,0.92971
216,29.20000000000001,6.579775113325852,1.7543098161911967,0.0,0,1,13,12.253457,0.031140655,5.2513466,0.92938
217,17.3,7.000767230987549,1.6499271004750262,0.0,0,1,4,11.977713,0.051855076,5.0890045,0.92905
218,0,7.206476211547852,0.0,0.0,0,1,1,11.913312,0.03685337,5.3332562,0.92872
219,0,7.877910614013672,0.0,0.0,0,1,1,11.980426,0.017807879,5.345352,0.92839
220,9.1,5.700119733810425,0.5821869373321533,0.0,0,1,2,12.059012,-0.0092431605,5.1808434,0.92806
221,0,5.803669452667236,0.0,0.0,0,1,1,12.2674675,-0.024612602,5.431354,0.9277299999999999
222,0,8.345853805541992,0.0,0.0,0,1,1,12.369953,-0.03226953,5.4669123,0.9274
223,0,5.7835235595703125,0.0,0.0,0,1,1,12.484348,-0.035634257,5.5130463,0.92707
224,0,7.943443775177002,0.0,0.0,0,1,1,12.623474,-0.04087297,5.5727167,0.92674
225,6.399999999999999,9.028519439697266,3.3996422408858806,0.0,0,1,5,12.826876,-0.06001235,5.4900694,0.92641
226,7.299999999999999,6.674788117408752,0.8988978663570901,0.0,0,1,4,12.73303,-0.04643426,5.386409,0.92608
227,0,7.352455139160156,0.0,0.0,0,1,1,12.766253,0.02971939,5.7641273,0.92575
228,0,8.767524719238281,0.0,0.0,0,1,1,12.778856,0.034000464,5.7888713,0.92542
229,27.299999999999997,8.981414079666138,1.9066265272102814,0.0,0,1,4,12.7726965,0.043547906,5.5078454,0.92509
230,0,9.285146713256836,0.0,0.0,0,1,1,12.689779,0.073677115,5.8656926,0.92476
231,9.1,8.758839130401611,2.2466063499450684,0.0,0,1,2,12.638973,0.05007696,5.632244,0.92443
232,9.1,8.40035367012024,0.9711158275604248,0.0,0,1,2,12.508911,0.024073552,5.6418357,0.9241
233,7.299999999999999,7.631368398666382,2.055587593241783,0.0,0,1,4,12.367049,-0.00725206,5.6581583,0.92377
234,9.1,5.156524896621704,0.06377673149108887,0.0,0,1,2,12.229419,-0.010008238,5.673368,0.92344
235,7.299999999999999,6.719783782958984,0.8205575356237742,0.0,0,1,4,12.268378,0.002338227,5.6017656,0.92311
236,9.1,7.75020432472229,1.10080885887146,0.0,0,1,2,12.405499,0.05166445,5.726049,0.92278
237,0,6.528102874755859,0.0,0.0,0,1,1,12.482057,0.067810506,5.9846406,0.92245
238,0,6.649404048919678,0.0,0.0,0,1,1,12.5488,0.06287396,6.0049105,0.92212
239,0,8.950146675109863,0.0,0.0,0,1,1,12.616747,0.049371924,6.035264,0.92179
240,-0.9,8.668875217437744,3.0043692588806152,0.0,0,1,2,12.662569,0.04179851,6.0446405,0.92146
241,60.10000000000001,7.769520362218221,2.6547552945640622,0.0,0,1,12,12.623767,-0.0036500767,5.6967273,0.92113
242,0,9.264883995056152,0.0,0.0,0,1,1,12.832203,0.059698835,6.2026033,0.9208
243,15.499999999999998,7.763177792231242,2.4000467296819905,0.0,0,1,6,12.881146,0.06856059,5.9741607,0.92047
244,0,11.985885620117188,0.0,0.0,0,1,1,13.0639305,0.056769844,6.324434,0.92014
245,25.5,7.357128938039144,0.9533243053282999,0.0,0,1,6,13.113716,-0.012865592,5.9537864,0.91981
246,17.3,8.440927386283875,4.361063371198941,0.0,0,1,4,13.172332,-0.032219645,6.0166554,0.91948
247,0,7.050610542297363,0.0,0.0,0,1,1,13.24117,0.0042633936,6.452182,0.91915
248,9.1,8.495605945587158,0.2546257972717285,0.0,0,1,2,13.322035,0.019037537,6.2495227,0.91882
249,17.299999999999997,9.363706827163696,1.274091019270903,0.0,0,1,4,13.4399805,0.033305783,6.291564,0.91849
250,0,8.228830337524414,0.0,0.0,0,1,1,13.284233,0.052969612,6.4785767,0.91816
251,0,8.600826263427734,0.0,0.0,0,1,1,13.223629,0.06264697,6.4277267,0.91783
252,18.2,9.62235196431478,2.985770626827989,0.0,0,1,3,13.200222,0.065549,5.973353,0.9175
253,0,5.457840919494629,0.0,0.0,0,1,1,13.225065,0.08165656,6.3922586,0.91717
254,18.2,11.901038805643717,2.70734943001765,0.0,0,1,3,13.304528,0.087099314,6.0362926,0.91684
255,17.299999999999997,9.361625909805298,1.5392216015013027,0.0,0,1,4,13.348305,0.077794366,6.182821,0.91651
256,0,10.61153793334961,0.0,0.0,0,1,1,13.481916,0.081802115,6.579831,0.91618
257,0,9.236759185791016,0.0,0.0,0,1,1,13.480749,0.074641645,6.5811105,0.91585
258,9.1,8.837363481521606,2.1420676708221436,0.0,0,1,2,13.463212,0.067757785,6.2831473,0.91552
259,17.3,8.053930044174194,2.0569895748882674,0.0,0,1,4,13.446971,0.080494,6.198024,0.91519
260,34.6,8.74440962927682,0.896706892513219,0.0,0,1,7,13.684889,0.09463923,6.4321733,0.91486
261,17.299999999999997,8.428293585777283,3.574466007092823,0.0,0,1,4,13.822744,0.0684064,6.367298,0.9145300000000001
